-1.108929812471552701e-02,1.423186030297285409e-03,6.395919341443725981e-02,8.613466881271572562e-02,6.004110883350488592e-02,4.534476959494547488e-02,4.612801008582107648e-02,4.002364878883087757e-02,4.082950680529440213e-02,4.088692140642795347e-02,4.043458740511934185e-02,4.069281670124878098e-02,3.872265344420583455e-02,4.046612957770547025e-02,4.118602242918950607e-02,4.130722523437010962e-02,4.251261602963721936e-02,4.285994851401393052e-02,4.594767544438411316e-02,4.710754062076495663e-02,4.598267536962911267e-02,4.971286708252459219e-02,5.069985035848650901e-02,5.116980411200115764e-02,5.093998438976888449e-02,5.063672243521438049e-02,5.398740856888642470e-02,5.530493581909747686e-02,5.565541665109825092e-02,5.592323639193634566e-02,5.664163978591117005e-02,5.815312967285466567e-02,5.996955114308272217e-02,6.134053159984535764e-02,6.210743575126748128e-02,6.274383850195212886e-02,6.344026281081616148e-02,6.332715873712387034e-02,6.144000357475984386e-02,5.871257863994443216e-02,5.743908524973972973e-02,5.881131715106185931e-02,6.150469047377617182e-02,6.394454157130419203e-02,6.533248493641342913e-02,6.525059302208845169e-02,6.394259266544942422e-02,6.263437483041409126e-02,6.234870863054736700e-02,6.272617851611805850e-02,6.298985667323207804e-02,6.283764990768958558e-02,6.244240633231752657e-02,6.198866823901140466e-02,6.165167327603921638e-02,6.158691888971418865e-02,6.181092482440938424e-02,6.224349448839869292e-02,6.279358096859490035e-02,6.336086234845592080e-02,6.383917775920833204e-02,6.413892519799786751e-02,6.417264332605317201e-02,6.384336832905807002e-02,6.304457392365157842e-02,6.172606684630418949e-02,6.013433636702032736e-02,5.859554108617640727e-02,5.742688848978826088e-02,5.693675114154666400e-02,5.728759151365139801e-02,5.822526262462653091e-02,5.941162490690569953e-02,6.049986255268755692e-02,6.113586577306897446e-02,6.114515354485691029e-02,6.071050950025441012e-02,6.004770003761969455e-02,5.936344498441927658e-02,5.885348311058878623e-02,5.862566463455205767e-02,5.867639064780408309e-02,5.898646410829483377e-02,5.952794451043396523e-02,6.026409762669516362e-02,6.114924435544726727e-02,6.212866014443913648e-02,6.313850627362524448e-02,6.410568613116106318e-02,6.495092875861821491e-02,6.561879752525759391e-02,6.606387378969724722e-02,6.623121552108314491e-02,6.605603640424438650e-02,6.548324177587819261e-02,6.457132283960427543e-02,6.341702536137615309e-02,6.210758072942818703e-02,6.072077045882989799e-02,5.931668134890129979e-02
4.293036249838189655e-01,2.235036818922433444e-01,1.123474675383143440e-01,1.132306340086120938e-01,1.420265721801554082e-01,1.559562215422188036e-01,1.580458450758500666e-01,1.546735412937286780e-01,1.545705442382471206e-01,1.536175829468503506e-01,1.522262242050275716e-01,1.541656384501053079e-01,1.577129736235657886e-01,1.533468604513599232e-01,1.538310815946571652e-01,1.513611033494042524e-01,1.543163930543512974e-01,1.517558269558486328e-01,1.508914101276644382e-01,1.490040771005890496e-01,1.501959267770797413e-01,1.479824152459648656e-01,1.468499810412345896e-01,1.465287457937211324e-01,1.479158674039980914e-01,1.475932334452466077e-01,1.465580548076102774e-01,1.452650493825399514e-01,1.447951925359142467e-01,1.453859192904261299e-01,1.460718550351668699e-01,1.459840002655867497e-01,1.454364237690604633e-01,1.451134751204023188e-01,1.453292581601189348e-01,1.460038628083629164e-01,1.470638128363890018e-01,1.485731596952412914e-01,1.505727271017517910e-01,1.525981611447663200e-01,1.538167117122352934e-01,1.538228680821057126e-01,1.532093070794357803e-01,1.526613390803712167e-01,1.526602652211735967e-01,1.535698691174887387e-01,1.553195092306166591e-01,1.572061032556863747e-01,1.586008687463436317e-01,1.595873582344095321e-01,1.604506774394485746e-01,1.613399973487064654e-01,1.622683473374159913e-01,1.632198355695613223e-01,1.641543903411209759e-01,1.650142494236090940e-01,1.657991325313167841e-01,1.665394377739059240e-01,1.672418925296198233e-01,1.678884078666496860e-01,1.684512436654443945e-01,1.689904958222328002e-01,1.695917402420319131e-01,1.703156098742392432e-01,1.711974665296695508e-01,1.722423323115958860e-01,1.734066598482024435e-01,1.746145406263152899e-01,1.757642258036188898e-01,1.767279965543636089e-01,1.774177765741676294e-01,1.779147701234111145e-01,1.783099103720687806e-01,1.786676191234479738e-01,1.790258799397655975e-01,1.794120255714198864e-01,1.798577332673289009e-01,1.803715099659610188e-01,1.809350617150462803e-01,1.815043035921054537e-01,1.820504261293873216e-01,1.825724408112715247e-01,1.830458983620741054e-01,1.834191440924009819e-01,1.836195484623935614e-01,1.836629800671217005e-01,1.836396018183588386e-01,1.836156598847265287e-01,1.836300360017804612e-01,1.836978377051389777e-01,1.838438368773772924e-01,1.840872764426021713e-01,1.844202867907170917e-01,1.848075671698224121e-01,1.852012940230512994e-01,1.856204899515093709e-01,1.860932948502538042e-01,1.866202712092391580e-01,1.871742514565865323e-01,1.877187326941769929e-01
5.109871530557101860e-01,2.994128870515848639e-01,1.674750795006334225e-01,1.312708616430112163e-01,1.465807413534437886e-01,1.520085201106242678e-01,1.577782616612740385e-01,1.703327944886314782e-01,1.719064855313764129e-01,1.728206157077219751e-01,1.760283869942139701e-01,1.737307486058702333e-01,1.725875598193858940e-01,1.754010346127102271e-01,1.742110325439858998e-01,1.757508771389852120e-01,1.733916541273700374e-01,1.744080871087672069e-01,1.738168662785795626e-01,1.744013330390502547e-01,1.747706900706326449e-01,1.740393573029083985e-01,1.746460442080354503e-01,1.740773388446267833e-01,1.726953591375581798e-01,1.725487555952099628e-01,1.715876254090000497e-01,1.721467858105578952e-01,1.723594021113671881e-01,1.713346995216929181e-01,1.699471929007761173e-01,1.690374783452949781e-01,1.685167109888357773e-01,1.679746428918013346e-01,1.671848430851322065e-01,1.661191100550497846e-01,1.647765295483938908e-01,1.632737282100972798e-01,1.617374007744994679e-01,1.603243497237230031e-01,1.592061129686224707e-01,1.584472564450855048e-01,1.579013236590467162e-01,1.573760139197723784e-01,1.566804135264210918e-01,1.556163687945527341e-01,1.541886519061654859e-01,1.527142197801466539e-01,1.514589874619292065e-01,1.503893705469610265e-01,1.493672078205893761e-01,1.483360352742667254e-01,1.473212678464169700e-01,1.463307443531007557e-01,1.453503510307833646e-01,1.443495332669371967e-01,1.433423637651844718e-01,1.423661130758440418e-01,1.414375295313350378e-01,1.405521472600896882e-01,1.396905947166241502e-01,1.388581577947750056e-01,1.380597455238588289e-01,1.372796718640232061e-01,1.364816782701925302e-01,1.356289296251570187e-01,1.347566611334464481e-01,1.339067276192046907e-01,1.331009064976293454e-01,1.323410323692847113e-01,1.316234945299769588e-01,1.309677147296174349e-01,1.303814056244500530e-01,1.298527641604344252e-01,1.293508151842878706e-01,1.288562395189558896e-01,1.283906605964882930e-01,1.279634193658722441e-01,1.275647250768037200e-01,1.271668383491514620e-01,1.267665280689652951e-01,1.263981437679368991e-01,1.260809232868719543e-01,1.258152696754204769e-01,1.255847504953502558e-01,1.253900684748166516e-01,1.252447048824217590e-01,1.251445255559909819e-01,1.250667334179905721e-01,1.249753411722250573e-01,1.248720690319851945e-01,1.247732543142448247e-01,1.246770565679661130e-01,1.245630426783599504e-01,1.244029934577142449e-01,1.242182274495465255e-01,1.240380153909025757e-01,1.238731773707050648e-01,1.237160503732653988e-01,1.235510073777892903e-01
4.755397813316096234e-01,4.526847587166258347e-01,4.627831477896107160e-01,4.084027662708364925e-01,3.399761037529888119e-01,3.048514683487197896e-01,2.809226116543599994e-01,2.620686797657997835e-01,2.529071151656107075e-01,2.475693079870630031e-01,2.410410615655234623e-01,2.384538169076117764e-01,2.352511822237260686e-01,2.326604790478089269e-01,2.304959545760562611e-01,2.296094752791764115e-01,2.271586413573058738e-01,2.268646117033543408e-01,2.256933790615729407e-01,2.241731928060764767e-01,2.214295251828290456e-01,2.202845141141667462e-01,2.191101312939009449e-01,2.185417405651462475e-01,2.177049287737536365e-01,2.170200310271719335e-01,2.148633773739128117e-01,2.122795104535986355e-01,2.106901492893032135e-01,2.105134123105001365e-01,2.106084701495800349e-01,2.099312910283762379e-01,2.088321262539412915e-01,2.080910821295694768e-01,2.079732888468075469e-01,2.081960206131526492e-01,2.085073537534758159e-01,2.089239647964064028e-01,2.094895067168154601e-01,2.101294550580714571e-01,2.106759966003429463e-01,2.110684879407901393e-01,2.115269530843363888e-01,2.122651633428853657e-01,2.133289315770429961e-01,2.146677952386547017e-01,2.162483002866116277e-01,2.180779717588721689e-01,2.201247481792001359e-01,2.222575611992832212e-01,2.243003587694223644e-01,2.262421031118612424e-01,2.282364733924840128e-01,2.304120508724205041e-01,2.328634069279974794e-01,2.356492121271099027e-01,2.387740770344347063e-01,2.421944396996833504e-01,2.458309134603258173e-01,2.495680218699623532e-01,2.532863175330501981e-01,2.570705475919034533e-01,2.610759051933023711e-01,2.654197873109638839e-01,2.701806875771337602e-01,2.753853135982816669e-01,2.809632385790450382e-01,2.867864870579399095e-01,2.926852150045634593e-01,2.984469061501555665e-01,3.038980741191288915e-01,3.090663240700419756e-01,3.139793777468282143e-01,3.186189024222662591e-01,3.229201101057121992e-01,3.268108233715734667e-01,3.302486037424189891e-01,3.331512594968056851e-01,3.353873880365235149e-01,3.367781288574246412e-01,3.371796061628623553e-01,3.365081280677680864e-01,3.346371350738337469e-01,3.313899240641503541e-01,3.265521898015593116e-01,3.200856641694084237e-01,3.121012528880996451e-01,3.026688815814029820e-01,2.918119691623143885e-01,2.795282719078949762e-01,2.659727387504571272e-01,2.513770537521210491e-01,2.359347980961573887e-01,2.198020948658399865e-01,2.031081013247554024e-01,1.860009081250446339e-01,1.686184458349246074e-01,1.510709737432603395e-01,1.334436250324522455e-01,1.157947744827541731e-01
-3.473832604387516731e-02,-5.382547673336401939e-03,6.950801499490699698e-02,8.178586413746452566e-02,5.467158304109188266e-02,4.819612667681900942e-02,4.065057702150300795e-02,3.780195295550388412e-02,4.134585456849315666e-02,3.694171386976179833e-02,3.947175263189089955e-02,3.983150056253918075e-02,4.146668436150315051e-02,4.317846562254244042e-02,3.980513806096537543e-02,4.121544289547340867e-02,4.205035217093185118e-02,4.513417871304172685e-02,4.527042086858631270e-02,4.785092987594759262e-02,4.617166595628839632e-02,4.822747954084962568e-02,4.912712787607422665e-02,5.064994058695147794e-02,5.186720705232177736e-02,5.165580051826870051e-02,5.083106691979839831e-02,5.221905821078639404e-02,5.345568191177651335e-02,5.357363077095802367e-02,5.369624953913039456e-02,5.481898702273659690e-02,5.627444850773070939e-02,5.687385009506751299e-02,5.655356109201122722e-02,5.645183117606676626e-02,5.742333623336551285e-02,5.916341365944031289e-02,6.110877045028232507e-02,6.265370420883556446e-02,6.316087089635588625e-02,6.233804033733424815e-02,6.067558790706137350e-02,5.882118640266596754e-02,5.788967410290125903e-02,5.918940706600177293e-02,6.260342103182892082e-02,6.590329930186938912e-02,6.716097456987657477e-02,6.684392851887881182e-02,6.613627058735019326e-02,6.562582238052422356e-02,6.530396735124274765e-02,6.512680633057418844e-02,6.504070910015131990e-02,6.498364926568363231e-02,6.490007783048939993e-02,6.473566802159844147e-02,6.442662648244953938e-02,6.389951349024156069e-02,6.309788520317652361e-02,6.215233852449138924e-02,6.127216794064135191e-02,6.065782208349879828e-02,6.050061932042574003e-02,6.092641414399523059e-02,6.178976215153506035e-02,6.285998803810854962e-02,6.389720088025128975e-02,6.465220256064380111e-02,6.494546130045812660e-02,6.482310705969009101e-02,6.436509471721243991e-02,6.364171975619688226e-02,6.271400667812293550e-02,6.167223657076299770e-02,6.067258413610059076e-02,5.987067864650683080e-02,5.941310845478459807e-02,5.943382022873139325e-02,5.991328233702116618e-02,6.063523375579372987e-02,6.136192981337260099e-02,6.184659048416198124e-02,6.184824753472197706e-02,6.139163389651736136e-02,6.073354212365628807e-02,6.012980792112711248e-02,5.982721699089726952e-02,6.003850548592085112e-02,6.070848016918295453e-02,6.162019674762474197e-02,6.254568968374529803e-02,6.324781131519764676e-02,6.351880859666797496e-02,6.338579303640469453e-02,6.296143654071981177e-02,6.234917855786798607e-02,6.164307655096418898e-02,6.091681325406525516e-02
4.064437230744457619e-01,2.079001615726461250e-01,1.073027309426188847e-01,1.144229549412280195e-01,1.480577484586058923e-01,1.577911273770451206e-01,1.607434447124037880e-01,1.611059810035341544e-01,1.582611697528713279e-01,1.570590490332545719e-01,1.567096591847943199e-01,1.557061203600192956e-01,1.526114362854130713e-01,1.521460712573966256e-01,1.541031886922686056e-01,1.548589448169901128e-01,1.535347297750583873e-01,1.512327898144296134e-01,1.489781024529834574e-01,1.491392996817449967e-01,1.511723960753938445e-01,1.503955976132161365e-01,1.477968121381894873e-01,1.474891669806522865e-01,1.468435062617698961e-01,1.480733025478737364e-01,1.477977791616496561e-01,1.478689933032016901e-01,1.481144056669345954e-01,1.484192663261665601e-01,1.484519847704477147e-01,1.480178917194657495e-01,1.478537847423518348e-01,1.489446386014549872e-01,1.509385250628739739e-01,1.520576445203161431e-01,1.511679927331996132e-01,1.496434732117499500e-01,1.492632392495951421e-01,1.502008319402717285e-01,1.514686440125987410e-01,1.524897674366161304e-01,1.536871891984621097e-01,1.554699583294487653e-01,1.571859083998176643e-01,1.576796634353200277e-01,1.567799802302675127e-01,1.557906827863863863e-01,1.558550289442842962e-01,1.567973467316987057e-01,1.580272734365993081e-01,1.592458808935305892e-01,1.604456299865874569e-01,1.616089450252609916e-01,1.626943420570873822e-01,1.636453790262230035e-01,1.644941124810613275e-01,1.653242541990387615e-01,1.661964288045975902e-01,1.671466256885761614e-01,1.681847070216278828e-01,1.692855619892475183e-01,1.703945066033682176e-01,1.714316100798414511e-01,1.722915508744296276e-01,1.728854343610134736e-01,1.732937938345952833e-01,1.736280469320247988e-01,1.739737946218807563e-01,1.743907665935355566e-01,1.749145146899583891e-01,1.755597933061155691e-01,1.763162518726584249e-01,1.771473793724546719e-01,1.779907004425588246e-01,1.787947102975027680e-01,1.795539548970201127e-01,1.802446759363253992e-01,1.808163594863892998e-01,1.811943225015959780e-01,1.813814899115087642e-01,1.814896029600288896e-01,1.816124517796377513e-01,1.818167824445025837e-01,1.821419693376301330e-01,1.825946078515835735e-01,1.831491617433127217e-01,1.837527166318966565e-01,1.843250667846079993e-01,1.847718799129705880e-01,1.851081939132926957e-01,1.854022398723982057e-01,1.856957089822170448e-01,1.860026653480606196e-01,1.863191435551492525e-01,1.866742981559230963e-01,1.870931846314500824e-01,1.875730948096591133e-01,1.880834414614499517e-01,1.885847977451710900e-01
5.379134904017844887e-01,3.032237637240914330e-01,1.659907055867574088e-01,1.384112930347657922e-01,1.467762376131249713e-01,1.465023606850998084e-01,1.584815452782278311e-01,1.660118003402781262e-01,1.663960252445454424e-01,1.732670943363080196e-01,1.719637963630690769e-01,1.735082636274931089e-01,1.751563762905213872e-01,1.752330154410225160e-01,1.749826832462441917e-01,1.725720606838210547e-01,1.738767601846039346e-01,1.747542033313490006e-01,1.755988948608177558e-01,1.739135055074288727e-01,1.734480353810829989e-01,1.723523911283106336e-01,1.736849302114721882e-01,1.734301900313456879e-01,1.730590729102643444e-01,1.716919570971227327e-01,1.720661611109015332e-01,1.713705381612136980e-01,1.703112639705441356e-01,1.694734809139561149e-01,1.688615444372337515e-01,1.683661376754296557e-01,1.676408549476461618e-01,1.662687710258286822e-01,1.644796405977450859e-01,1.631953922637239818e-01,1.629766421405052235e-01,1.630792629803885507e-01,1.625287690270623420e-01,1.612683475726408577e-01,1.598946832021256870e-01,1.587518225476444167e-01,1.576164950116195063e-01,1.562290073752355124e-01,1.547932036313184045e-01,1.537186830216384914e-01,1.531259794007327202e-01,1.527161290320566966e-01,1.521875125315882982e-01,1.514777088297691865e-01,1.505860439618889324e-01,1.495471152398768488e-01,1.484308962664853127e-01,1.472875900990621989e-01,1.461452818678408427e-01,1.450128125547201774e-01,1.439106526963521981e-01,1.428601959585351355e-01,1.418618137109251831e-01,1.408945894950943689e-01,1.399260180104738016e-01,1.389731810871831230e-01,1.380639450423114811e-01,1.372056167973404739e-01,1.363849301427467464e-01,1.355808443791018114e-01,1.348108938436095861e-01,1.340895103571986824e-01,1.334110391995091682e-01,1.327498616020350297e-01,1.320828335503430873e-01,1.314334532580675174e-01,1.308178177453139801e-01,1.302324389214540579e-01,1.296546128867709369e-01,1.290758149372012165e-01,1.285334280548131591e-01,1.280530956761355976e-01,1.276413082643953756e-01,1.272860718252254997e-01,1.269795783932206601e-01,1.267251984008285759e-01,1.265093955233876633e-01,1.262997499101476684e-01,1.260486318262015459e-01,1.257565307074208494e-01,1.254639012911147877e-01,1.251944536033728350e-01,1.249532020921158837e-01,1.247300601614406423e-01,1.245330158249726427e-01,1.243731184117888300e-01,1.242431401766597859e-01,1.241173203355009358e-01,1.239623601055333535e-01,1.237957222045980854e-01,1.236433373987981116e-01,1.235127497722856710e-01,1.233930791162005519e-01,1.232660470738746739e-01
5.021936578952248542e-01,4.663976376544796687e-01,4.658366800839613964e-01,4.027865311125834458e-01,3.361139844947390043e-01,3.083399634360670660e-01,2.805904231048067521e-01,2.627160989149061043e-01,2.557361758227797432e-01,2.462148304562926660e-01,2.419073088840740793e-01,2.377944939753641185e-01,2.363466051409991442e-01,2.316842489603703203e-01,2.296091002944049275e-01,2.312572202806948418e-01,2.278225910473989091e-01,2.250940930470470280e-01,2.250405419476498858e-01,2.247940468663351954e-01,2.227989344707470565e-01,2.215025518477529709e-01,2.214218456814427416e-01,2.195650299496646474e-01,2.184625371145803574e-01,2.167433227214339841e-01,2.152666104081822351e-01,2.135439731042602374e-01,2.122783201206897841e-01,2.117140345096304443e-01,2.113141812951717657e-01,2.106010476121228658e-01,2.099158518067962553e-01,2.098319686073063239e-01,2.103036664199618710e-01,2.106262983423518864e-01,2.103142285021996349e-01,2.098180955964222272e-01,2.097315631875382169e-01,2.101580392056063840e-01,2.108395768315571295e-01,2.116247143704204636e-01,2.126543184258170849e-01,2.140417165270385447e-01,2.155495125826482339e-01,2.167611510224043414e-01,2.175500672167833272e-01,2.182364212643436441e-01,2.191123746328874911e-01,2.202653960451192161e-01,2.216984488665527109e-01,2.234272420863934738e-01,2.254800350835774458e-01,2.278537759849724176e-01,2.305118137739672612e-01,2.333911099970360503e-01,2.364877654883256464e-01,2.398261574587189360e-01,2.433966048245840841e-01,2.471536896199788280e-01,2.510342098337096650e-01,2.550747494654174718e-01,2.593357166514749790e-01,2.638397992548492388e-01,2.685710411053351954e-01,2.734884868700621086e-01,2.785777068674731849e-01,2.838028395666877257e-01,2.890865142108633434e-01,2.943091192109191789e-01,2.993731033190251134e-01,3.043306072959208741e-01,3.092249457840467453e-01,3.140540846314952006e-01,3.187699123766886133e-01,3.232776164053187129e-01,3.274350712042256584e-01,3.310520006863344467e-01,3.338893371368005236e-01,3.356632722431510674e-01,3.362186803449446759e-01,3.355822127842218450e-01,3.337459116473045495e-01,3.306518133740339871e-01,3.261998578624586975e-01,3.203810725432785778e-01,3.132610602579634085e-01,3.048618653620865926e-01,2.951588526756874220e-01,2.841019697663725307e-01,2.718037649287035062e-01,2.584563247458772639e-01,2.442128090706645049e-01,2.291878647623172838e-01,2.134757226640743022e-01,1.972372611427361533e-01,1.806407578183562013e-01,1.638251874588094181e-01,1.469026072614680878e-01,1.299529307930691324e-01
9.434199475734816875e-03,1.123522793252072077e-02,5.983844151486117369e-02,7.698905813946468890e-02,5.899022968305320247e-02,4.876160805065010012e-02,4.530722738666295712e-02,4.180016922149813741e-02,4.047424251113587723e-02,3.863789698073673978e-02,3.724793484391961118e-02,4.049035642418789827e-02,3.759202889395608926e-02,4.210986380451271077e-02,4.297015693616382248e-02,4.354122873454377429e-02,4.595047492097567576e-02,4.674348927107824236e-02,4.906167707000923250e-02,4.596451396738426148e-02,4.640349446281229195e-02,4.907734574223311663e-02,4.995221102456872536e-02,4.905903601591123098e-02,5.207776818272503300e-02,5.317673363897230943e-02,5.454642506489704862e-02,5.651455442978695065e-02,5.800789124833746757e-02,5.848061559547159532e-02,5.832146169138116565e-02,5.798094828637925802e-02,5.782996483867046400e-02,5.818668563777808916e-02,5.883656980565909328e-02,5.899705196699122495e-02,5.831891171617582109e-02,5.806080529728258749e-02,5.966385732417561066e-02,6.243405417915291050e-02,6.414170917566151819e-02,6.373117492383079119e-02,6.285292661315436402e-02,6.326622133182654983e-02,6.472407962914225599e-02,6.601919536695075030e-02,6.639420238563693843e-02,6.577234521683412993e-02,6.423777572511951695e-02,6.244096906119851742e-02,6.118066977543534790e-02,6.073330252106211302e-02,6.085309859284299128e-02,6.126293163441414585e-02,6.167660747107539532e-02,6.181993383190555885e-02,6.167064756527798619e-02,6.137338921266425468e-02,6.106690865412282149e-02,6.088081042204566279e-02,6.091656108457553509e-02,6.112585043144187769e-02,6.138822665583935911e-02,6.157383201622818047e-02,6.154366121246356014e-02,6.119486872769507035e-02,6.062617105284769797e-02,5.998835066644672004e-02,5.942316265311783224e-02,5.906338588867540706e-02,5.898351644777403979e-02,5.910238051799117376e-02,5.930286128586901434e-02,5.945903499696745392e-02,5.943679572035601849e-02,5.917238869470272528e-02,5.874704242900245094e-02,5.825084329822845242e-02,5.776512368586976531e-02,5.736240643632038727e-02,5.710157291142638897e-02,5.702641771325763637e-02,5.717178962775139317e-02,5.756403984240333893e-02,5.821690504908485359e-02,5.906026390058219389e-02,5.994925169751824656e-02,6.072796008035085541e-02,6.123154755489895740e-02,6.131001069668038511e-02,6.105082455194012214e-02,6.067781061398620779e-02,6.040757343110486621e-02,6.044767585320153652e-02,6.096767636221364639e-02,6.194511767219661874e-02,6.327726964894256345e-02,6.485201222716797942e-02,6.654779629364551696e-02,6.825862578865950214e-02
3.920478193236328623e-01,1.977879341860936946e-01,1.060848336109124768e-01,1.173908417012371058e-01,1.425578997969140782e-01,1.514583916712211875e-01,1.517660888035350930e-01,1.559984271214433504e-01,1.557036010412803373e-01,1.601942526493667918e-01,1.602262774425038117e-01,1.565862586564767678e-01,1.558200512531547899e-01,1.528323910931997098e-01,1.507429843675016923e-01,1.509767685824495442e-01,1.485489481413249935e-01,1.470576283297443387e-01,1.477797786540853420e-01,1.502868908068611953e-01,1.495164098756668891e-01,1.486883937456282556e-01,1.489408318702879486e-01,1.496479284173423685e-01,1.477612769154464101e-01,1.455751017598517771e-01,1.454955256534354313e-01,1.453896868580595858e-01,1.455608898814165497e-01,1.460653554662343367e-01,1.466700810318259107e-01,1.471353266575930463e-01,1.474090591712347575e-01,1.474982143230090803e-01,1.476567531388985055e-01,1.484036883232297821e-01,1.499302779117178130e-01,1.513043855055901388e-01,1.514435386695556218e-01,1.507214731963241183e-01,1.505516249351758207e-01,1.516177261700642209e-01,1.529506265444545154e-01,1.534953801530794526e-01,1.534357247389769585e-01,1.535329746621325042e-01,1.542214463942307157e-01,1.554559394383351612e-01,1.570988686292603964e-01,1.588268090873005411e-01,1.602548843493487585e-01,1.612695107666068384e-01,1.620282020023812997e-01,1.626772657837298186e-01,1.633388657541583189e-01,1.641076156883813919e-01,1.650128988195972146e-01,1.660320648643318908e-01,1.671173580829159455e-01,1.681962820300711425e-01,1.691876422535267821e-01,1.701049418928358148e-01,1.709901503052444482e-01,1.718601424304607439e-01,1.727063136902734497e-01,1.735085423594566467e-01,1.742864759933979990e-01,1.750529261286903338e-01,1.757947356477226053e-01,1.764726902796052987e-01,1.770582250110229183e-01,1.776059574060556978e-01,1.781643622896357249e-01,1.787554491366974141e-01,1.793748288407929770e-01,1.800096229271273551e-01,1.806554686850916913e-01,1.812852292706383373e-01,1.818448480771460984e-01,1.822556824262343278e-01,1.825063629708326696e-01,1.826809525412042556e-01,1.828445113223902685e-01,1.830348779162340456e-01,1.832641149938612213e-01,1.835440335136264700e-01,1.838828518350087426e-01,1.842622432701610247e-01,1.846364804510856050e-01,1.849423294508314719e-01,1.851917700950355405e-01,1.854298269146614220e-01,1.856747120041971622e-01,1.859170062607208296e-01,1.861325680352627354e-01,1.863512356535524106e-01,1.866068854878941974e-01,1.869056965542323367e-01,1.872260412756961423e-01,1.875359947214720602e-01
